Timestamp,R20_RR1.5,R20_RR2.0,R20_RR2.5,R20_RR3.0,R20_RR3.5,R20_RR4.0,R20_RR4.5,R50_RR1.5,R50_RR2.0,R50_RR2.5,R50_RR3.0,R50_RR3.5,R50_RR4.0,R50_RR4.5,R75_RR1.5,R75_RR2.0,R75_RR2.5,R75_RR3.0,R75_RR3.5,R75_RR4.0,R75_RR4.5,R100_RR1.5,R100_RR2.0,R100_RR2.5,R100_RR3.0,R100_RR3.5,R100_RR4.0,R100_RR4.5
2026-01-14 15:15:00.404999971,0.02941176470588236,0.06451612903225812,0.16666666666666663,0.19999999999999996,0.0862068965517242,-0.1071428571428571,-0.3653846153846153,-0.26470588235294124,-0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-14 15:20:00.404999971,0.013513513513513487,0.02857142857142858,0.13235294117647056,-0.09677419354838712,-0.2500000000000001,-0.33333333333333337,-0.2666666666666667,-0.28571428571428575,-0.368421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-14 15:25:00.404999971,-0.017857142857142794,0.0,0.07692307692307698,0.1200000000000001,0.125,-0.09090909090909094,-0.2142857142857143,-0.33333333333333326,-0.35714285714285715,-0.7083333333333333,-1.0,-1.0,-1.0,-1.0,-0.28571428571428575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-14 15:30:00.404999971,-0.3939393939393939,-0.3636363636363636,-0.435483870967742,-0.4666666666666667,-0.5344827586206897,-0.6428571428571429,-1.0,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 15:35:00.404999971,-0.5454545454545455,-0.4545454545454546,-0.4696969696969697,-0.6129032258064516,-0.7,-0.8275862068965518,-0.810344827586207,-0.4444444444444445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 15:40:00.404999971,-0.3939393939393939,-0.6785714285714286,-0.625,-0.7037037037037037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 15:45:00.404999971,-0.41666666666666674,-0.48275862068965514,-0.611111111111111,-0.84,-0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 15:50:00.404999971,-0.4444444444444445,-0.52,-0.5625,-0.5,-0.608695652173913,-1.0,-1.0,-0.5454545454545455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 15:55:00.404999971,-0.051724137931034586,0.034482758620689724,-1.1102230246251565e-16,-0.07692307692307698,-0.2799999999999999,-1.0,-1.0,-0.6666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 16:00:00.404999971,0.12903225806451613,0.25806451612903225,0.050000000000000044,-0.52,-0.8043478260869565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:05:00.404999971,0.1585365853658537,0.31707317073170727,0.2804878048780487,0.0,-0.47058823529411764,-0.4117647058823529,-0.65625,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 16:10:00.404999971,0.03658536585365857,0.20000000000000007,0.2564102564102564,0.0,-0.296875,-0.375,-0.6451612903225806,-0.47916666666666663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-14 16:15:00.404999971,-0.04761904761904767,-0.07692307692307687,0.07692307692307698,0.1578947368421053,0.30263157894736836,-0.21875,-0.29032258064516137,-0.13043478260869568,-0.368421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-14 16:20:00.404999971,0.0714285714285714,0.23529411764705876,0.203125,0.10344827586206895,0.2413793103448275,-0.5652173913043478,-0.75,-0.3055555555555555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 16:25:00.404999971,-0.21875,-0.0625,-0.06666666666666665,-0.03448275862068961,-0.16666666666666663,-0.23076923076923073,-0.15384615384615385,-0.33333333333333326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 16:30:00.404999971,-0.11764705882352944,-0.37931034482758624,-0.72,-0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:35:00.404999971,-0.25,-0.46428571428571425,-0.8541666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:40:00.404999971,-0.31818181818181823,-0.3225806451612903,-0.625,-0.8461538461538461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:45:00.404999971,-0.06976744186046513,-0.2857142857142857,-0.25,-0.7837837837837838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:50:00.404999971,-0.044117647058823595,-0.20588235294117652,-0.25757575757575757,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 16:55:00.404999971,-0.25,-0.3513513513513513,-0.5757575757575757,-0.5151515151515151,-0.7096774193548386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:00:00.404999971,-0.19117647058823528,-0.30000000000000004,-0.596153846153846,-0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:05:00.404999971,0.09756097560975607,0.10526315789473684,-0.125,-0.42857142857142855,-0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:10:00.404999971,-0.21052631578947373,-0.16666666666666663,-0.25757575757575757,-0.4666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:15:00.404999971,-0.009433962264150941,0.07547169811320753,-0.43999999999999995,-0.9069767441860465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:20:00.404999971,-0.16666666666666663,-0.1063829787234043,-0.7021276595744681,-0.9111111111111111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:25:00.404999971,-0.2682926829268293,-0.2682926829268293,-0.38749999999999996,-0.8974358974358974,-0.8846153846153846,-1.0,-1.0,-0.7916666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 17:30:00.404999971,-0.16666666666666663,-0.12903225806451613,-0.5172413793103448,-0.7241379310344828,-0.8448275862068966,-1.0,-1.0,-0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 17:35:00.404999971,-0.16666666666666663,-0.3513513513513513,-0.513888888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:40:00.404999971,-0.21875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 17:45:00.404999971,-0.16666666666666663,-0.8571428571428571,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 17:50:00.404999971,-0.6153846153846154,-0.5384615384615384,-0.8478260869565217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 17:55:00.404999971,-0.28571428571428575,-0.7272727272727273,-0.6818181818181818,-0.8095238095238095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:00:00.404999971,-0.10256410256410264,0.07692307692307687,0.19736842105263153,0.368421052631579,0.2857142857142857,-0.31034482758620685,-1.0,-0.34782608695652173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 18:05:00.404999971,-0.10256410256410264,-0.027027027027026973,0.1351351351351352,0.22222222222222232,0.19117647058823528,-0.16666666666666674,-0.7884615384615385,-0.09090909090909094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 18:10:00.404999971,0.08333333333333337,0.11111111111111105,0.21153846153846156,0.38461538461538447,0.3125000000000001,-0.4736842105263158,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 18:15:00.404999971,-0.16666666666666663,-0.3076923076923077,-0.30000000000000004,-0.19999999999999996,-0.2500000000000001,-1.0,-1.0,-0.28571428571428575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 18:20:00.404999971,-0.16666666666666663,-0.8571428571428571,-0.8333333333333333,-0.8095238095238095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:25:00.404999971,-0.11764705882352944,-0.18181818181818188,-0.045454545454545525,0.0,-0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:30:00.404999971,-0.09999999999999998,-0.25,-0.125,-0.42857142857142855,-0.763157894736842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 18:35:00.404999971,0.0714285714285714,-0.09999999999999998,-0.07894736842105265,-0.11111111111111116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:40:00.404999971,-0.25,-0.5,-0.41666666666666674,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:45:00.404999971,-0.28571428571428575,-0.3076923076923077,-0.1923076923076923,-0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 18:50:00.404999971,-0.09090909090909094,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 18:55:00.404999971,-0.20454545454545447,-0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:00:00.404999971,-0.04761904761904767,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:05:00.404999971,-0.16666666666666663,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:10:00.404999971,-0.4318181818181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:15:00.404999971,-0.16666666666666663,-0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:20:00.404999971,-0.07894736842105265,-0.4,-0.7307692307692308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 19:25:00.404999971,0.09375,-0.4545454545454546,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:30:00.404999971,-0.28571428571428575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:35:00.404999971,-0.31818181818181823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 19:40:00.404999971,-0.16666666666666663,-0.33333333333333337,-0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 19:45:00.404999971,0.25,0.35,0.09375,-0.3846153846153846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 19:50:00.404999971,0.11111111111111105,0.0,-0.41666666666666674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 19:55:00.404999971,-0.0625,0.0,-0.6818181818181818,-0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 20:00:00.404999971,-0.25,-0.33333333333333337,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:05:00.404999971,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:10:00.404999971,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:15:00.404999971,-0.1071428571428572,-0.4545454545454546,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:20:00.404999971,0.25,0.125,-0.41666666666666674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 20:25:00.404999971,0.25,-0.09999999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 20:30:00.404999971,1.1102230246251565e-16,-0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:35:00.404999971,-0.21875,-0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 20:40:00.404999971,0.02941176470588236,-0.4705882352941176,-0.78125,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 20:45:00.404999971,-0.0625,-0.6000000000000001,-0.75,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 20:50:00.404999971,-0.16666666666666663,-0.4,-0.5,-0.6923076923076923,-0.6538461538461539,-0.6153846153846154,-1.0,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 20:55:00.404999971,1.1102230246251565e-16,-0.3076923076923077,-0.1923076923076923,-0.6363636363636364,-0.5909090909090908,-0.5454545454545454,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 21:00:00.404999971,-0.16666666666666663,-0.5714285714285714,-0.5,-0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 21:05:00.404999971,0.19047619047619035,0.10526315789473684,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 21:10:00.404999971,0.05263157894736836,-0.11764705882352944,-0.7307692307692308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 21:15:00.404999971,0.04166666666666663,0.25,-0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 21:20:00.404999971,-0.25,-0.33333333333333337,-0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 21:25:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:30:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:35:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:40:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:45:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:50:00.404999971,-0.7727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 21:55:00.404999971,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:00:00.404999971,-0.5454545454545455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:05:00.404999971,-0.53125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:10:00.404999971,-0.20454545454545447,-0.368421052631579,-0.26315789473684215,-0.5294117647058824,-0.71875,-1.0,-1.0,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 22:15:00.404999971,-0.07894736842105265,-0.11764705882352944,-0.30000000000000004,-0.19999999999999996,-0.6538461538461539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 22:20:00.404999971,-0.11764705882352944,0.05882352941176472,-0.25,-0.1428571428571429,-0.3076923076923076,-1.0,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-14 22:25:00.404999971,0.04166666666666663,0.09090909090909094,-0.2222222222222222,-0.11111111111111116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 22:30:00.404999971,-0.4444444444444445,-0.33333333333333337,-0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 22:35:00.404999971,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:40:00.404999971,0.02941176470588236,0.0,-0.6818181818181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 22:45:00.404999971,-0.02777777777777779,-0.19999999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:50:00.404999971,-0.0625,-0.3076923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 22:55:00.404999971,-0.038461538461538436,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:00:00.404999971,-0.23076923076923073,-0.7,-0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 23:05:00.404999971,-0.42307692307692313,-0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-14 23:10:00.404999971,-0.8076923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:15:00.404999971,-0.75,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:20:00.404999971,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:25:00.404999971,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:30:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:35:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:40:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:45:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:50:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-14 23:55:00.404999971,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:00:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:05:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:10:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:15:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:20:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:25:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:30:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:35:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:40:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:45:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:50:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 00:55:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:00:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:05:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:10:00.404999971,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-15 01:15:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:20:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-15 01:25:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:30:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:35:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:40:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:45:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:50:00.404999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15 01:55:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:00:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:05:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:10:00.404999971,0.11111111111111105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:15:00.404999971,0.0714285714285714,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:20:00.404999971,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:25:00.404999971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:30:00.404999971,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-15 02:35:00.404999971,-0.31818181818181823,-0.4,-0.30000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
