Time,Open,High,Low,Close,Volume,Spread
2025/01/21 17:30,1.04283,1.04299,1.04257,1.04264,1256,2
2025/01/21 17:45,1.04263,1.04287,1.04211,1.04211,2052,2
2025/01/21 18:00,1.04211,1.04249,1.04197,1.04225,1678,2
2025/01/21 18:15,1.04227,1.0427,1.04208,1.04263,1063,2
2025/01/21 18:30,1.04264,1.04353,1.04244,1.04324,1267,2
2025/01/21 18:45,1.04324,1.04342,1.04276,1.04289,893,3
2025/01/21 19:00,1.04289,1.04305,1.04271,1.04278,1062,2
2025/01/21 19:15,1.04279,1.04282,1.04211,1.04219,1057,2
2025/01/21 19:30,1.04221,1.04222,1.04166,1.04171,1003,2
2025/01/21 19:45,1.04172,1.04193,1.0416,1.04179,869,2
2025/01/21 20:00,1.04178,1.04215,1.04158,1.04177,867,2
2025/01/21 20:15,1.04178,1.0419,1.04157,1.04178,552,2
2025/01/21 20:30,1.04177,1.04202,1.04166,1.04191,2665,2
2025/01/21 20:45,1.04191,1.04201,1.04161,1.04199,862,3
2025/01/21 21:00,1.04199,1.04247,1.04188,1.04238,923,3
2025/01/21 21:15,1.04237,1.04262,1.04227,1.04252,290,4
2025/01/21 21:30,1.04251,1.04268,1.0425,1.04263,203,3
2025/01/21 21:45,1.04263,1.04296,1.0422,1.04253,837,2
2025/01/21 22:00,1.04228,1.0425,1.04214,1.04236,383,74
2025/01/21 22:15,1.0424,1.04251,1.04236,1.04236,462,31
2025/01/21 22:30,1.04236,1.04334,1.04236,1.04276,834,20
2025/01/21 22:45,1.04276,1.04297,1.04253,1.04261,840,23
2025/01/21 23:00,1.0426,1.04273,1.03955,1.03955,3885,14
2025/01/21 23:15,1.03955,1.04106,1.03921,1.0407,2381,5
2025/01/21 23:30,1.0407,1.04091,1.0403,1.04045,771,3
2025/01/21 23:45,1.04044,1.04122,1.04026,1.04057,979,3
2025/01/22 00:00,1.04057,1.0419,1.04057,1.04173,1278,4
2025/01/22 00:15,1.04173,1.04236,1.04156,1.04187,1196,3
2025/01/22 00:30,1.04187,1.04241,1.04187,1.0422,632,3
2025/01/22 00:45,1.0422,1.04245,1.04193,1.0423,1046,2
2025/01/22 01:00,1.0423,1.04231,1.04143,1.0417,1399,3
2025/01/22 01:15,1.04171,1.04196,1.04151,1.04165,1321,3
2025/01/22 01:30,1.04163,1.04165,1.04121,1.0413,1253,3
2025/01/22 01:45,1.0413,1.04142,1.04075,1.04095,1087,4
2025/01/22 02:00,1.04095,1.04125,1.04061,1.04123,1538,3
2025/01/22 02:15,1.04124,1.04142,1.04087,1.04095,1059,3
2025/01/22 02:30,1.04094,1.04133,1.04085,1.04126,664,3
2025/01/22 02:45,1.04127,1.04162,1.04092,1.04136,653,2
2025/01/22 03:00,1.04136,1.04145,1.04109,1.04122,697,3
2025/01/22 03:15,1.04123,1.04143,1.0412,1.04131,427,3
2025/01/22 03:30,1.04131,1.04156,1.04119,1.04137,454,2
2025/01/22 03:45,1.04136,1.04141,1.041,1.04119,1045,2
2025/01/22 04:00,1.04119,1.04172,1.04113,1.04169,423,2
2025/01/22 04:15,1.04169,1.04192,1.04157,1.04192,594,2
2025/01/22 04:30,1.04193,1.04213,1.04175,1.04175,677,3
2025/01/22 04:45,1.04176,1.04207,1.04158,1.04171,702,3
2025/01/22 05:00,1.0417,1.04179,1.04145,1.0415,614,3
2025/01/22 05:15,1.0415,1.04151,1.04082,1.04116,596,3
2025/01/22 05:30,1.04116,1.04139,1.04099,1.04112,430,3
2025/01/22 05:45,1.04112,1.04165,1.04111,1.04156,711,3
2025/01/22 06:00,1.04156,1.04185,1.04105,1.04105,1293,3
2025/01/22 06:15,1.04106,1.04118,1.0405,1.04112,1725,3
2025/01/22 06:30,1.04111,1.04118,1.04026,1.04029,1161,3
2025/01/22 06:45,1.0403,1.04047,1.03998,1.04036,1193,3
2025/01/22 07:00,1.04037,1.04136,1.04033,1.04126,1679,2
2025/01/22 07:15,1.04126,1.04168,1.04116,1.04165,1418,2
2025/01/22 07:30,1.04164,1.04196,1.04135,1.0417,1971,2
2025/01/22 07:45,1.04171,1.04175,1.04081,1.04117,2528,3
2025/01/22 08:00,1.04117,1.04163,1.04095,1.04141,3453,2
2025/01/22 08:15,1.04141,1.042,1.04105,1.04129,2728,3
2025/01/22 08:30,1.0413,1.0423,1.04115,1.04192,2962,2
2025/01/22 08:45,1.04193,1.04239,1.04173,1.0423,3193,2
2025/01/22 09:00,1.04232,1.04278,1.04199,1.04255,3548,3
2025/01/22 09:15,1.04255,1.04346,1.04244,1.04321,3944,3
2025/01/22 09:30,1.04322,1.04373,1.04279,1.0436,2691,3
2025/01/22 09:45,1.0436,1.04473,1.04311,1.04463,3931,2
2025/01/22 10:00,1.04464,1.04526,1.04426,1.04458,4043,3
2025/01/22 10:15,1.04458,1.04555,1.0445,1.04549,2547,4
2025/01/22 10:30,1.0455,1.04573,1.04512,1.04522,2369,2
2025/01/22 10:45,1.04522,1.04539,1.04476,1.04499,2343,2
2025/01/22 11:00,1.04498,1.04561,1.04478,1.04553,2283,3
2025/01/22 11:15,1.04553,1.04562,1.04453,1.04459,1801,3
2025/01/22 11:30,1.04458,1.04474,1.04404,1.04446,1819,2
2025/01/22 11:45,1.04448,1.0446,1.0441,1.04427,1512,3
2025/01/22 12:00,1.04426,1.04427,1.04375,1.04414,1892,3
2025/01/22 12:15,1.04415,1.04426,1.04315,1.04318,2029,3
2025/01/22 12:30,1.04318,1.04379,1.0431,1.04361,2107,3
2025/01/22 12:45,1.04361,1.04402,1.04331,1.0438,2127,3
2025/01/22 13:00,1.04382,1.04457,1.04364,1.04435,1783,3
2025/01/22 13:15,1.04436,1.04451,1.04353,1.04354,3029,2
2025/01/22 13:30,1.04357,1.04392,1.04221,1.04284,3421,3
2025/01/22 13:45,1.04285,1.04354,1.04264,1.04316,2836,3
2025/01/22 14:00,1.04314,1.04319,1.04174,1.04184,4019,3
2025/01/22 14:15,1.04185,1.04277,1.04166,1.04207,3189,2
2025/01/22 14:30,1.04209,1.04234,1.04141,1.04186,5600,2
2025/01/22 14:45,1.04186,1.0429,1.04184,1.04244,6964,3
2025/01/22 15:00,1.04244,1.04249,1.04155,1.042,3542,3
2025/01/22 15:15,1.042,1.04235,1.04152,1.04162,3812,2
2025/01/22 15:30,1.04162,1.0423,1.04147,1.04172,3762,2
2025/01/22 15:45,1.04172,1.04212,1.04152,1.04199,5155,3
2025/01/22 16:00,1.04198,1.04226,1.04161,1.04177,2710,2
2025/01/22 16:15,1.04177,1.04182,1.04121,1.04135,2486,3
2025/01/22 16:30,1.04137,1.04216,1.04131,1.04193,2204,2
2025/01/22 16:45,1.04192,1.04221,1.04176,1.04194,1595,3
2025/01/22 17:00,1.04195,1.04203,1.04135,1.04148,1844,3
2025/01/22 17:15,1.04148,1.04159,1.04119,1.04132,2639,3
2025/01/22 17:30,1.0413,1.04193,1.0412,1.04164,1390,3
2025/01/22 17:45,1.04165,1.04177,1.04129,1.04169,1352,2
2025/01/22 18:00,1.0417,1.04185,1.04117,1.04141,2269,4
2025/01/22 18:15,1.04143,1.04204,1.04134,1.04192,1288,4
2025/01/22 18:30,1.04191,1.04209,1.04181,1.04197,1215,3
2025/01/22 18:45,1.04198,1.0421,1.04146,1.0416,1391,3
2025/01/22 19:00,1.04161,1.04207,1.04155,1.04199,1180,3
2025/01/22 19:15,1.04199,1.04225,1.0419,1.04214,764,4
2025/01/22 19:30,1.04214,1.04227,1.0419,1.04197,878,4
2025/01/22 19:45,1.04196,1.04205,1.0417,1.04201,1104,3
2025/01/22 20:00,1.042,1.04228,1.04176,1.04223,844,3
2025/01/22 20:15,1.04222,1.04228,1.04195,1.04201,956,4
2025/01/22 20:30,1.04202,1.04207,1.04146,1.04147,966,4
2025/01/22 20:45,1.04146,1.04159,1.0411,1.04121,3716,4
2025/01/22 21:00,1.04123,1.04131,1.04105,1.04108,2372,3
2025/01/22 21:15,1.04109,1.04113,1.04097,1.04103,493,4
2025/01/22 21:30,1.04104,1.04105,1.04079,1.04088,251,5
2025/01/22 21:45,1.04087,1.04101,1.04077,1.04077,1254,6
2025/01/22 22:00,1.04072,1.04103,1.04061,1.04083,117,36
2025/01/22 22:15,1.04083,1.04083,1.04068,1.04081,32,15
2025/01/22 22:30,1.04082,1.04109,1.04082,1.04092,256,17
2025/01/22 22:45,1.04091,1.04104,1.04071,1.04071,137,19
2025/01/22 23:00,1.04071,1.04089,1.04056,1.04057,800,16
2025/01/22 23:15,1.04055,1.0409,1.04052,1.04063,670,6
2025/01/22 23:30,1.04063,1.04075,1.04062,1.04074,297,5
2025/01/22 23:45,1.04073,1.04084,1.04062,1.04077,238,4
2025/01/23 00:00,1.04076,1.04113,1.04076,1.04102,738,4
2025/01/23 00:15,1.04101,1.04116,1.04081,1.04087,631,4
2025/01/23 00:30,1.04088,1.04095,1.04067,1.04095,1290,4
2025/01/23 00:45,1.04093,1.04106,1.04072,1.04103,601,4
2025/01/23 01:00,1.04102,1.04158,1.04097,1.04146,1267,3
2025/01/23 01:15,1.04146,1.04146,1.04082,1.04082,1321,4
2025/01/23 01:30,1.04082,1.04125,1.04081,1.04095,1646,4
2025/01/23 01:45,1.04094,1.04096,1.04019,1.04035,1462,5
2025/01/23 02:00,1.04035,1.04041,1.03967,1.04019,2012,4
2025/01/23 02:15,1.04019,1.04061,1.04012,1.04053,1500,4
2025/01/23 02:30,1.04054,1.04055,1.04011,1.04037,983,5
2025/01/23 02:45,1.04038,1.04046,1.04011,1.04035,1001,4
2025/01/23 03:00,1.04035,1.04063,1.04029,1.04048,1050,3
2025/01/23 03:15,1.04046,1.04076,1.04046,1.04067,1038,4
2025/01/23 03:30,1.04066,1.0409,1.04057,1.04076,590,5
2025/01/23 03:45,1.04075,1.04088,1.04056,1.04088,702,5
2025/01/23 04:00,1.04086,1.04107,1.04086,1.04094,552,5
2025/01/23 04:15,1.04093,1.04117,1.04088,1.04116,896,4
2025/01/23 04:30,1.04119,1.04127,1.04112,1.04117,640,3
2025/01/23 04:45,1.04116,1.04123,1.04099,1.04107,592,4
2025/01/23 05:00,1.04107,1.04115,1.04052,1.04101,1062,4
2025/01/23 05:15,1.041,1.04105,1.04068,1.04069,623,4
2025/01/23 05:30,1.04068,1.04077,1.04052,1.04058,753,5
2025/01/23 05:45,1.04056,1.04065,1.04041,1.04051,779,5
2025/01/23 06:00,1.0405,1.041,1.04047,1.04087,1185,3
2025/01/23 06:15,1.04086,1.0412,1.04083,1.04118,1354,4
2025/01/23 06:30,1.04119,1.04119,1.04065,1.04065,967,3
2025/01/23 06:45,1.04067,1.04075,1.04028,1.04033,1127,4
2025/01/23 07:00,1.04033,1.04054,1.03899,1.03961,3067,3
2025/01/23 07:15,1.03961,1.03992,1.03933,1.03956,2213,4
2025/01/23 07:30,1.03957,1.03981,1.0393,1.03954,1981,3
2025/01/23 07:45,1.03956,1.04018,1.03946,1.04,2097,3
2025/01/23 08:00,1.03999,1.04018,1.03939,1.04004,2810,3
2025/01/23 08:15,1.04002,1.04022,1.03953,1.03954,1863,3
2025/01/23 08:30,1.03954,1.03978,1.03902,1.03927,2393,3
2025/01/23 08:45,1.03928,1.03967,1.03914,1.03939,2122,3
2025/01/23 09:00,1.03939,1.04054,1.03933,1.0403,2133,4
2025/01/23 09:15,1.04029,1.04085,1.04015,1.04042,2585,4
2025/01/23 09:30,1.04043,1.04093,1.04038,1.04076,2354,3
2025/01/23 09:45,1.04074,1.04147,1.04062,1.04115,2147,3
2025/01/23 10:00,1.04116,1.04154,1.04098,1.04144,2189,3
2025/01/23 10:15,1.04145,1.04177,1.04121,1.04177,2155,3
2025/01/23 10:30,1.04178,1.04203,1.04153,1.04187,1755,4
2025/01/23 10:45,1.04187,1.04192,1.0411,1.04112,1459,3
2025/01/23 11:00,1.04111,1.04135,1.04077,1.04113,1994,4
2025/01/23 11:15,1.04112,1.04133,1.04089,1.04124,1350,3
2025/01/23 11:30,1.04124,1.0414,1.04103,1.04105,2192,4
2025/01/23 11:45,1.04104,1.04121,1.04011,1.04031,2466,3
2025/01/23 12:00,1.04032,1.04047,1.0394,1.03968,2493,3
2025/01/23 12:15,1.0397,1.03993,1.0395,1.03993,1927,3
2025/01/23 12:30,1.03992,1.04028,1.0396,1.04004,1941,3
2025/01/23 12:45,1.04004,1.0406,1.0399,1.04035,2297,4
2025/01/23 13:00,1.04036,1.04087,1.03972,1.0398,3752,3
2025/01/23 13:15,1.03984,1.04089,1.03976,1.04057,3320,4
2025/01/23 13:30,1.04057,1.04149,1.04057,1.04087,4710,6
2025/01/23 13:45,1.04085,1.04122,1.04043,1.04107,4570,4
2025/01/23 14:00,1.04107,1.0415,1.04089,1.04128,3179,3
2025/01/23 14:15,1.04129,1.04179,1.04108,1.04116,2121,3
2025/01/23 14:30,1.04117,1.04132,1.04058,1.04081,2735,4
2025/01/23 14:45,1.04082,1.04126,1.04057,1.04086,2672,3
2025/01/23 15:00,1.04088,1.04097,1.0398,1.0401,4957,3
2025/01/23 15:15,1.04011,1.0402,1.03869,1.0395,4910,3
2025/01/23 15:30,1.0395,1.03995,1.0393,1.03955,2646,3
2025/01/23 15:45,1.03955,1.03984,1.03892,1.03972,4193,3
2025/01/23 16:00,1.03973,1.04037,1.03719,1.03975,7800,4
2025/01/23 16:15,1.03976,1.04157,1.03963,1.04087,7642,5
2025/01/23 16:30,1.04086,1.04239,1.04034,1.04205,4643,4
2025/01/23 16:45,1.04207,1.0429,1.04123,1.04193,4349,4
2025/01/23 17:00,1.0419,1.04239,1.04136,1.04212,2410,5
2025/01/23 17:15,1.04209,1.04212,1.04146,1.04159,1852,5
2025/01/23 17:30,1.0416,1.043,1.0416,1.04295,2229,5
2025/01/23 17:45,1.04294,1.04378,1.04291,1.04351,3461,4
2025/01/23 18:00,1.04352,1.04363,1.04312,1.04351,2180,4
2025/01/23 18:15,1.04352,1.04369,1.04271,1.04274,2788,4
2025/01/23 18:30,1.04273,1.04283,1.04217,1.04258,1886,4
2025/01/23 18:45,1.04258,1.04277,1.04231,1.04238,1992,4
2025/01/23 19:00,1.04237,1.04256,1.04203,1.04207,997,3
2025/01/23 19:15,1.04209,1.04257,1.04197,1.04233,1186,5
2025/01/23 19:30,1.04234,1.04264,1.04203,1.04217,1206,4
2025/01/23 19:45,1.04216,1.04252,1.0421,1.04227,1168,5
2025/01/23 20:00,1.04227,1.0428,1.04186,1.04257,1246,5
2025/01/23 20:15,1.04256,1.04289,1.04239,1.04257,1179,5
2025/01/23 20:30,1.04256,1.04261,1.04163,1.04174,1676,4
2025/01/23 20:45,1.04175,1.04198,1.04158,1.04172,1700,5
2025/01/23 21:00,1.04172,1.04191,1.04136,1.04144,1130,8
2025/01/23 21:15,1.04144,1.04177,1.04126,1.04143,511,6
2025/01/23 21:30,1.04144,1.04179,1.04143,1.04158,394,5
2025/01/23 21:45,1.04157,1.04162,1.04132,1.04148,923,7
2025/01/23 22:00,1.0414,1.04179,1.0414,1.04158,184,29
2025/01/23 22:15,1.04156,1.04169,1.04154,1.0416,235,31
2025/01/23 22:30,1.0416,1.04176,1.04154,1.04165,288,37
2025/01/23 22:45,1.04166,1.04173,1.04131,1.04163,632,26
2025/01/23 23:00,1.04166,1.04175,1.04143,1.04148,390,17
2025/01/23 23:15,1.04151,1.04168,1.04146,1.04158,348,5
2025/01/23 23:30,1.04158,1.04167,1.04145,1.04152,286,5
2025/01/23 23:45,1.04152,1.04166,1.04144,1.04156,422,3
2025/01/24 00:00,1.04155,1.04196,1.04133,1.04196,747,4
2025/01/24 00:15,1.04197,1.04197,1.04169,1.04185,787,4
2025/01/24 00:30,1.04186,1.04215,1.04181,1.04215,692,5
2025/01/24 00:45,1.04215,1.0423,1.04168,1.0419,1307,5
2025/01/24 01:00,1.04192,1.04196,1.0417,1.04189,1147,3
2025/01/24 01:15,1.0419,1.04201,1.04165,1.04165,1460,5
2025/01/24 01:30,1.04164,1.0417,1.04126,1.04159,1656,4
2025/01/24 01:45,1.04159,1.04166,1.04115,1.04157,1046,3
2025/01/24 02:00,1.04158,1.04327,1.04158,1.04308,1645,4
2025/01/24 02:15,1.04311,1.0442,1.04296,1.04355,3820,4
2025/01/24 02:30,1.04354,1.0448,1.04345,1.04475,2512,5
2025/01/24 02:45,1.04476,1.04489,1.04452,1.04486,2281,5
2025/01/24 03:00,1.04485,1.04537,1.04441,1.0445,3172,5
2025/01/24 03:15,1.04449,1.0445,1.04364,1.04407,3120,4
2025/01/24 03:30,1.04408,1.04454,1.04381,1.04429,2554,4
2025/01/24 03:45,1.04431,1.04498,1.04423,1.0446,1905,4
2025/01/24 04:00,1.04459,1.045,1.04441,1.045,1848,5
2025/01/24 04:15,1.045,1.04503,1.04443,1.04486,1735,3
2025/01/24 04:30,1.04488,1.04513,1.04441,1.04446,1116,4
2025/01/24 04:45,1.04446,1.04476,1.04434,1.04472,907,4
2025/01/24 05:00,1.04471,1.04537,1.04471,1.04512,1279,4
2025/01/24 05:15,1.04512,1.04512,1.04456,1.04456,1217,4
2025/01/24 05:30,1.04455,1.04483,1.04436,1.04472,1122,5
2025/01/24 05:45,1.04473,1.04513,1.04463,1.04513,1192,3
2025/01/24 06:00,1.04512,1.04544,1.04492,1.04524,1384,4
2025/01/24 06:15,1.04524,1.04581,1.04514,1.04551,1551,4
2025/01/24 06:30,1.04549,1.04708,1.04521,1.04654,3201,3
2025/01/24 06:45,1.04652,1.04675,1.04551,1.04572,2804,5
2025/01/24 07:00,1.04572,1.0458,1.04476,1.04476,3634,5
2025/01/24 07:15,1.04475,1.04576,1.04471,1.04531,2797,5
2025/01/24 07:30,1.04531,1.04548,1.04474,1.04528,2141,4
2025/01/24 07:45,1.04527,1.04647,1.04526,1.04608,2538,4
2025/01/24 08:00,1.04608,1.04844,1.04577,1.04762,4405,4
2025/01/24 08:15,1.04784,1.04891,1.04717,1.04782,4307,8
2025/01/24 08:30,1.04795,1.04938,1.04795,1.04896,4823,6
2025/01/24 08:45,1.04897,1.04952,1.04845,1.04931,3121,3
2025/01/24 09:00,1.04931,1.05005,1.04913,1.04955,5138,5
2025/01/24 09:15,1.04955,1.0515,1.0494,1.05064,5135,4
2025/01/24 09:30,1.05069,1.05089,1.04956,1.04956,3333,5
2025/01/24 09:45,1.04958,1.04963,1.04907,1.04942,2410,3
2025/01/24 10:00,1.04944,1.04977,1.0491,1.04952,2198,4
2025/01/24 10:15,1.04951,1.04966,1.0486,1.04923,1966,4
2025/01/24 10:30,1.04924,1.04949,1.04864,1.04895,2937,4
2025/01/24 10:45,1.04896,1.04907,1.04863,1.0489,1753,4
2025/01/24 11:00,1.04891,1.0493,1.04864,1.04907,1457,3
2025/01/24 11:15,1.04908,1.04911,1.04871,1.0488,1469,3
2025/01/24 11:30,1.0488,1.0488,1.04811,1.04828,1877,3
2025/01/24 11:45,1.04829,1.04895,1.04826,1.04859,1709,4
2025/01/24 12:00,1.04858,1.04858,1.04779,1.04794,1778,4
2025/01/24 12:15,1.04794,1.04872,1.04794,1.04866,1889,4
2025/01/24 12:30,1.04867,1.04875,1.04813,1.04818,1636,3
2025/01/24 12:45,1.04819,1.0482,1.04732,1.04736,2763,4
2025/01/24 13:00,1.04737,1.04797,1.04692,1.04729,3476,4
2025/01/24 13:15,1.04728,1.04764,1.0466,1.04667,2739,4
2025/01/24 13:30,1.04666,1.04705,1.04636,1.04703,1883,3
2025/01/24 13:45,1.04701,1.04731,1.04671,1.04685,1993,4
2025/01/24 14:00,1.04683,1.0475,1.04671,1.04736,2243,3
2025/01/24 14:15,1.04736,1.04776,1.04718,1.04752,2125,4
2025/01/24 14:30,1.04753,1.04829,1.04723,1.0477,4640,3
2025/01/24 14:45,1.04841,1.0494,1.04815,1.04916,5785,7
2025/01/24 15:00,1.04916,1.05112,1.04894,1.05018,5173,6
2025/01/24 15:15,1.05017,1.05086,1.04974,1.05019,4393,4
2025/01/24 15:30,1.05021,1.05117,1.05009,1.05098,4194,3
2025/01/24 15:45,1.05102,1.05206,1.05044,1.05162,5758,4
2025/01/24 16:00,1.05162,1.05203,1.05115,1.05142,5330,3
2025/01/24 16:15,1.05142,1.05151,1.05089,1.05137,3446,4
2025/01/24 16:30,1.05136,1.0517,1.05114,1.05135,2222,3
2025/01/24 16:45,1.05134,1.05169,1.05054,1.05145,2871,3
2025/01/24 17:00,1.05143,1.052,1.05125,1.0519,2608,4
2025/01/24 17:15,1.0519,1.05213,1.05124,1.05126,1939,4
2025/01/24 17:30,1.05128,1.05178,1.05118,1.05152,1580,4
2025/01/24 17:45,1.05152,1.05155,1.05097,1.05109,2087,4
2025/01/24 18:00,1.05109,1.05118,1.05058,1.05088,1436,4
2025/01/24 18:15,1.0509,1.05093,1.05016,1.05026,1296,3
2025/01/24 18:30,1.05028,1.05041,1.04977,1.04979,882,4
2025/01/24 18:45,1.04979,1.04981,1.04939,1.0495,1421,3
2025/01/24 19:00,1.04952,1.04956,1.0492,1.04947,1102,3
2025/01/24 19:15,1.04949,1.04952,1.04935,1.04949,902,4
2025/01/24 19:30,1.0495,1.04985,1.0495,1.04964,1135,4
2025/01/24 19:45,1.04963,1.0497,1.0492,1.04952,959,3
2025/01/24 20:00,1.04952,1.04952,1.04903,1.04941,882,3
2025/01/24 20:15,1.04944,1.04961,1.04923,1.04936,843,3
2025/01/24 20:30,1.04937,1.0494,1.04881,1.04905,733,4
2025/01/24 20:45,1.04904,1.04951,1.0489,1.04945,852,4
2025/01/24 21:00,1.04948,1.04972,1.04942,1.04966,482,4
2025/01/24 21:15,1.0497,1.0497,1.04936,1.04944,174,4
2025/01/24 21:30,1.04942,1.04959,1.04932,1.04957,410,5
2025/01/24 21:45,1.04957,1.04962,1.04891,1.04919,1548,6
2025/01/27 00:00,1.04673,1.04684,1.04652,1.04671,1421,5
2025/01/27 00:15,1.04671,1.04746,1.04666,1.04741,1328,5
2025/01/27 00:30,1.0474,1.04762,1.04706,1.04721,1065,4
2025/01/27 00:45,1.04721,1.04754,1.04713,1.04727,1120,4
2025/01/27 01:00,1.04726,1.04787,1.0472,1.04774,1635,4
2025/01/27 01:15,1.04775,1.0478,1.04713,1.0472,2070,4
2025/01/27 01:30,1.04721,1.04721,1.04621,1.0465,2118,5
2025/01/27 01:45,1.04649,1.04663,1.0461,1.04628,1563,5
2025/01/27 02:00,1.04627,1.04653,1.046,1.04609,1148,3
2025/01/27 02:15,1.04609,1.04635,1.04598,1.04621,1415,5
2025/01/27 02:30,1.04623,1.04634,1.04588,1.04632,985,3
2025/01/27 02:45,1.04631,1.04665,1.04617,1.04659,977,3
2025/01/27 03:00,1.04659,1.04714,1.04632,1.04714,1387,3
2025/01/27 03:15,1.04714,1.04774,1.04681,1.04702,1654,4
2025/01/27 03:30,1.04702,1.04716,1.04659,1.04673,1501,4
2025/01/27 03:45,1.04673,1.04695,1.04638,1.04684,900,4
2025/01/27 04:00,1.04685,1.04688,1.0466,1.04662,841,4
2025/01/27 04:15,1.04661,1.04671,1.04628,1.04632,1168,4
2025/01/27 04:30,1.04632,1.04637,1.04598,1.04637,1437,4
2025/01/27 04:45,1.04639,1.04656,1.04631,1.04632,802,4
2025/01/27 05:00,1.04632,1.04632,1.04562,1.04571,1714,4
2025/01/27 05:15,1.04572,1.04594,1.04558,1.04588,1888,5
2025/01/27 05:30,1.04589,1.04611,1.04577,1.04604,1473,4
2025/01/27 05:45,1.04604,1.04645,1.04604,1.04628,941,4
2025/01/27 06:00,1.04628,1.04637,1.04585,1.04617,929,5
2025/01/27 06:15,1.04618,1.04653,1.04601,1.04637,1375,5
2025/01/27 06:30,1.04636,1.04638,1.04585,1.04585,1456,3
2025/01/27 06:45,1.04585,1.04606,1.04569,1.04591,1596,5
2025/01/27 07:00,1.04593,1.04622,1.04539,1.04563,2480,4
2025/01/27 07:15,1.04562,1.04636,1.04543,1.04616,3137,3
2025/01/27 07:30,1.04617,1.04711,1.04602,1.04704,2411,4
2025/01/27 07:45,1.04702,1.04708,1.0456,1.0457,2737,3
2025/01/27 08:00,1.04568,1.04724,1.04543,1.04715,3746,3
2025/01/27 08:15,1.04716,1.04776,1.04689,1.04728,5154,4
2025/01/27 08:30,1.04726,1.0479,1.04712,1.04784,3595,4
2025/01/27 08:45,1.04785,1.04886,1.04778,1.04873,3211,4
2025/01/27 09:00,1.04874,1.04928,1.04798,1.04914,5692,5
2025/01/27 09:15,1.04914,1.04936,1.04778,1.04825,5178,4
2025/01/27 09:30,1.04827,1.04846,1.04751,1.04837,3849,4
2025/01/27 09:45,1.04838,1.04895,1.04798,1.04886,2585,4
2025/01/27 10:00,1.04886,1.0502,1.04886,1.04936,5967,4
2025/01/27 10:15,1.04935,1.04988,1.04916,1.04962,3806,4
2025/01/27 10:30,1.04963,1.05047,1.04961,1.05046,3523,4
2025/01/27 10:45,1.05045,1.05089,1.05009,1.05055,2914,4
2025/01/27 11:00,1.05053,1.05173,1.05044,1.05138,3829,3
2025/01/27 11:15,1.05137,1.05149,1.05078,1.05134,2953,4
2025/01/27 11:30,1.05136,1.0518,1.05099,1.05112,3698,4
2025/01/27 11:45,1.05112,1.05148,1.05087,1.05129,2808,5
2025/01/27 12:00,1.05129,1.05182,1.05095,1.05104,2541,3
2025/01/27 12:15,1.05103,1.05151,1.05088,1.05145,2096,3
2025/01/27 12:30,1.05145,1.05188,1.05125,1.05156,2221,3
2025/01/27 12:45,1.05156,1.05278,1.05126,1.05213,3001,3
2025/01/27 13:00,1.05211,1.0533,1.05169,1.05225,6699,4
2025/01/27 13:15,1.05227,1.05227,1.05096,1.05132,6131,4
2025/01/27 13:30,1.05132,1.05246,1.0511,1.05216,4273,5
2025/01/27 13:45,1.05215,1.05287,1.05187,1.05198,4422,5
2025/01/27 14:00,1.05197,1.05243,1.05164,1.05184,2957,4
2025/01/27 14:15,1.05183,1.05234,1.05141,1.05163,4370,3
2025/01/27 14:30,1.05163,1.05193,1.05097,1.05102,4914,3
2025/01/27 14:45,1.05103,1.05178,1.05077,1.05092,3225,4
2025/01/27 15:00,1.05092,1.05095,1.05028,1.05053,4515,5
2025/01/27 15:15,1.05052,1.05097,1.05028,1.05028,5449,3
2025/01/27 15:30,1.05029,1.05035,1.04938,1.04954,5740,3
2025/01/27 15:45,1.04954,1.05003,1.0495,1.04989,4031,5
2025/01/27 16:00,1.04989,1.0507,1.04975,1.05051,3480,4
2025/01/27 16:15,1.05051,1.05076,1.04997,1.05059,4499,4
2025/01/27 16:30,1.05059,1.05059,1.04915,1.04928,5569,3
2025/01/27 16:45,1.04932,1.04976,1.0489,1.04906,3371,4
2025/01/27 17:00,1.04906,1.04912,1.04848,1.04856,3183,4
2025/01/27 17:15,1.04856,1.04946,1.04846,1.04878,2158,4
2025/01/27 17:30,1.04878,1.04896,1.04855,1.04876,1778,3
2025/01/27 17:45,1.04874,1.04945,1.04872,1.04885,2208,4
2025/01/27 18:00,1.04884,1.04941,1.04852,1.04894,2510,4
2025/01/27 18:15,1.04893,1.04894,1.04842,1.04844,2700,4
2025/01/27 18:30,1.04843,1.04863,1.04816,1.04857,2225,3
2025/01/27 18:45,1.04857,1.04887,1.04837,1.04846,1815,4
2025/01/27 19:00,1.04848,1.04849,1.04791,1.04811,1828,4
2025/01/27 19:15,1.04811,1.04878,1.04804,1.04873,1751,3
2025/01/27 19:30,1.04874,1.04912,1.04853,1.04908,1847,4
2025/01/27 19:45,1.04909,1.04927,1.04878,1.04925,1754,4
2025/01/27 20:00,1.04926,1.04926,1.04883,1.04909,4190,4
2025/01/27 20:15,1.04909,1.04916,1.04892,1.0491,1765,4
2025/01/27 20:30,1.04911,1.04942,1.04889,1.04936,1513,4
2025/01/27 20:45,1.04935,1.04939,1.04872,1.04879,4349,3
2025/01/27 21:00,1.04878,1.04897,1.04858,1.04897,860,4
